Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,680.7587854
FDE44,OUT018,794.5783276
NCN26,OUT018,1691.407888
FDC11,OUT049,1448.513537
FDV24,OUT035,2351.440537
FDR40,OUT019,228.5593822
NCQ17,OUT049,2723.252878
FDC46,OUT045,2943.4207
NCM18,OUT046,1164.433541
FDK16,OUT046,1487.886314
FDI28,OUT017,1301.249143
FDS11,OUT018,3220.598035
DRD13,OUT046,1024.864753
FDL36,OUT035,1357.846967
FDI27,OUT013,715.0139787
FDJ53,OUT019,248.9990779
FDS44,OUT045,3927.029433
FDE28,OUT046,3746.336864
FDQ33,OUT018,2423.479214
FDB37,OUT017,4090.286777
FDQ31,OUT045,1397.711167
NCQ05,OUT046,2503.718197
FDE10,OUT013,2045.476365
FDF38,OUT017,785.3519146
FDE50,OUT019,525.8547011
DRG37,OUT010,406.1864328
NCH06,OUT049,3974.699127
FDY14,OUT045,4145.59663
FDO27,OUT017,1864.374182
FDQ19,OUT049,3828.024005
FDZ26,OUT019,541.621714
FDN51,OUT013,4280.618306
FDK20,OUT035,2170.671968
FDD40,OUT018,2726.216006
DRI25,OUT018,827.4932541
FDH56,OUT017,1873.093997
FDI36,OUT027,5129.939511
DRH11,OUT018,967.921538
NCV18,OUT017,1528.573196
DRI01,OUT049,2937.525292
DRE48,OUT049,3420.865737
FDS51,OUT035,1092.995215
FDM38,OUT017,982.1874046
FDB60,OUT027,4824.399758
FDY58,OUT035,4098.269295
FDY22,OUT045,2340.837399
FDF11,OUT027,5215.45567
FDZ51,OUT035,1628.407862
FDQ45,OUT017,3282.715553
FDF17,OUT035,3143.382006
NCF31,OUT027,3786.893001
FDA37,OUT013,1861.725152
FDO51,OUT046,884.0448592
FDF34,OUT013,3012.297283
FDD57,OUT018,1264.285134
FDO37,OUT046,3400.788854
FDR49,OUT049,882.6875525
FDS39,OUT049,2151.168124
FDI48,OUT027,1964.692425
DRM35,OUT049,3041.795742
FDV57,OUT035,3341.698589
FDZ55,OUT013,2605.568974
FDI28,OUT035,1288.325336
FDS21,OUT045,1057.347476
FDT34,OUT013,1891.447703
DRI25,OUT035,930.9708576
FDT47,OUT010,252.3640051
DRH39,OUT045,1238.483432
NCD54,OUT045,2284.146166
FDU16,OUT027,2481.963297
NCW29,OUT045,1851.710344
FDV25,OUT027,5150.643971
FDM56,OUT035,1730.951998
FDZ04,OUT027,2078.391837
FDG59,OUT019,153.8046527
FDI56,OUT045,1390.304655
FDS33,OUT035,1615.519639
FDC23,OUT049,2974.556969
FDT11,OUT049,3234.826293
FDG17,OUT045,3980.708607
FDZ44,OUT045,1676.073319
FDJ52,OUT013,2552.18348
DRI23,OUT046,2519.061886
DRE15,OUT010,199.2057546
NCF07,OUT013,1589.231521
NCR29,OUT049,900.605974
FDE44,OUT019,212.8568767
FDT23,OUT035,1476.355986
NCG06,OUT017,3940.514054
NCU41,OUT010,514.0732979
FDH46,OUT017,1812.503413
FDV31,OUT013,2919.948177
NCT41,OUT027,4016.153734
FDE22,OUT027,3980.910095
FDC26,OUT045,1726.020678
DRF51,OUT017,758.0222957
NCY53,OUT019,280.7993675
FDY21,OUT017,3225.261692
FDL27,OUT013,948.8677265
FDZ34,OUT049,3680.266815
NCF43,OUT010,353.4976876
FDC21,OUT035,1789.533301
FDL26,OUT013,2626.833898
FDT25,OUT010,235.4653811
NCR30,OUT046,1156.889942
DRL23,OUT019,263.6536432
NCR05,OUT049,3198.026669
NCE19,OUT018,850.0404019
FDY07,OUT035,794.7124161
FDB10,OUT017,4037.11436
FDP57,OUT013,1790.339817
FDU48,OUT019,277.0261588
FDH48,OUT035,1362.50608
FDO33,OUT035,1907.550201
NCU29,OUT045,2365.104672
FDW35,OUT046,910.9321269
FDH05,OUT010,529.5987455
FDP26,OUT049,1529.173598
DRG27,OUT035,779.2352124
FDQ33,OUT046,2728.662239
FDH20,OUT010,198.0553394
FDV14,OUT046,1280.564469
DRD01,OUT046,910.2339617
NCI17,OUT049,1654.34388
FDF39,OUT010,577.5719081
FDX37,OUT046,1678.267094
NCX17,OUT035,3661.912872
FDN03,OUT013,4239.417349
NCS41,OUT010,456.5182076
FDH34,OUT045,2844.382873
NCX53,OUT018,1837.55188
FDY31,OUT046,2437.1739
FDD20,OUT017,2134.671186
FDE51,OUT045,809.7637229
FDV27,OUT046,1430.100644
FDF16,OUT035,2526.406726
FDZ02,OUT049,1455.408423
NCK05,OUT045,1083.366095
FDM12,OUT027,4924.773074
NCA05,OUT018,2467.447191
FDX33,OUT045,2625.638041
FDM25,OUT049,3036.303207
FDE41,OUT018,1285.153211
FDW14,OUT045,1304.6024
NCD30,OUT046,1559.623636
FDB23,OUT010,568.4774383
FDF45,OUT046,1082.824691
FDW20,OUT017,2195.10413
FDF47,OUT045,3246.700118
NCR05,OUT019,562.3413278
DRB01,OUT046,3057.016006
FDE36,OUT013,2783.380709
FDU56,OUT049,3251.732011
FDB23,OUT049,3445.202828
FDN48,OUT049,1398.018603
FDS43,OUT013,3051.398829
NCN05,OUT013,2889.099431
NCL53,OUT049,2823.189901
FDL56,OUT046,1396.490622
FDH17,OUT018,1391.786762
FDP37,OUT046,1989.702916
FDG09,OUT019,483.7078989
FDA55,OUT045,4065.895592
FDX31,OUT049,3507.317743
FDJ41,OUT045,4052.527504
DRC24,OUT045,2670.809458
FDQ21,OUT035,2172.041671
NCT54,OUT045,1573.788352
FDH08,OUT049,3910.734912
FDY38,OUT018,3556.171724
DRM11,OUT010,545.2690457
FDG32,OUT049,3315.576821
NCH18,OUT046,3243.619141
FDI20,OUT035,3898.296403
FDA33,OUT018,2313.476884
FDN45,OUT013,3476.892471
FDT45,OUT010,195.8604335
FDR32,OUT035,3760.525039
FDA48,OUT017,3491.034915
FDN23,OUT017,2495.706966
NCR18,OUT035,847.7145779
FDD45,OUT046,1488.824841
FDI22,OUT018,2910.499926
FDT09,OUT013,2322.098028
DRC24,OUT027,4253.801877
FDT39,OUT046,2373.112628
FDX28,OUT045,1502.511731
FDA50,OUT018,1332.145805
FDT33,OUT027,4349.05563
FDQ60,OUT049,1883.004068
NCM19,OUT018,1580.145609
FDF40,OUT046,3707.059623
NCI30,OUT035,3781.018128
FDK34,OUT049,4053.667053
FDA38,OUT027,5198.726385
FDT02,OUT045,732.7917173
FDC11,OUT017,1522.459017
FDD08,OUT046,814.5576166
NCS29,OUT046,4395.930273
DRI03,OUT010,484.2878781
FDK48,OUT035,1223.75616
FDM52,OUT049,2681.991152
FDP49,OUT035,904.940556
DRA24,OUT046,2403.346452
NCJ43,OUT049,3257.702131
FDE11,OUT045,3322.881149
FDP01,OUT049,2360.276935
FDQ59,OUT018,1268.45252
FDA43,OUT019,429.2687891
FDL14,OUT017,2554.71597
FDV50,OUT010,240.4359638
FDT01,OUT027,5268.014033
NCC42,OUT035,2080.135992
FDO28,OUT046,1699.4114
FDD32,OUT019,250.1777958
FDV45,OUT035,3218.140936
NCW17,OUT019,331.2671188
NCJ17,OUT027,2596.701713
NCF18,OUT049,3358.656627
FDP01,OUT045,2369.118068
FDH24,OUT045,2518.981307
FDI38,OUT027,5280.712956
FDX03,OUT035,858.1097886
FDY28,OUT046,3420.468749
FDN34,OUT018,2558.562549
FDJ02,OUT045,2719.865397
FDW40,OUT019,269.7338037
FDX03,OUT017,795.8099911
FDE17,OUT027,4118.068602
FDT58,OUT046,2591.85685
FDI38,OUT013,3571.553174
FDW22,OUT035,4024.162597
FDS15,OUT027,2895.049517
NCX06,OUT013,3087.605005
DRK47,OUT035,3696.20134
FDC23,OUT027,4924.017325
FDM56,OUT010,236.4192279
FDP21,OUT046,3260.484109
FDP58,OUT046,3372.989732
FDA27,OUT019,530.2009398
FDK41,OUT019,207.7444231
NCH42,OUT046,3359.689426
FDG29,OUT045,723.736573
FDW15,OUT018,2186.77371
FDD28,OUT018,812.3953372
FDQ37,OUT049,3390.500369
FDC23,OUT035,3641.947449
FDV13,OUT035,1563.246353
FDK33,OUT046,3215.994485
FDO33,OUT013,2135.119326
FDN21,OUT017,2736.547009
NCW06,OUT027,5263.732416
FDI38,OUT035,3970.061632
FDC21,OUT027,2770.918983
NCS05,OUT046,2212.102816
NCN53,OUT049,973.2419442
FDV40,OUT010,183.6845253
FDG60,OUT017,3829.952378
NCY30,OUT027,5044.600897
FDM40,OUT045,1879.753453
NCO30,OUT046,2815.864445
FDK10,OUT046,2938.061459
FDM36,OUT045,2962.265729
FDN10,OUT013,1979.535649
FDM46,OUT018,1383.941145
FDX50,OUT049,1675.360706
FDP33,OUT045,3301.653757
FDO12,OUT045,2869.255963
FDC28,OUT013,1596.864788
FDO31,OUT045,1240.52458
FDX45,OUT035,2919.578687
FDV21,OUT049,2194.009578
FDH04,OUT049,1334.366786
NCG54,OUT013,2854.506171
FDO13,OUT046,2379.807797
FDA09,OUT027,4891.961112
FDC38,OUT017,2166.004062
NCO42,OUT046,2224.890303
FDL45,OUT049,2265.046783
NCK31,OUT013,758.6742942
FDM39,OUT017,2892.968174
FDC22,OUT010,455.0464217
FDF46,OUT046,1859.342942
FDQ37,OUT045,3044.529098
FDH41,OUT010,541.9387923
FDQ04,OUT046,832.954551
NCQ02,OUT027,4838.987639
FDJ57,OUT027,4472.703237
NCE07,OUT049,2133.986463
FDE56,OUT013,987.7561397
FDI20,OUT049,3705.009289
FDK36,OUT018,821.6629631
FDP08,OUT027,5418.303434
FDF44,OUT017,2130.83465
NCU53,OUT017,2452.438095
FDF47,OUT035,3635.080947
FDS55,OUT010,374.0363828
FDZ52,OUT010,225.096541
FDL04,OUT018,1379.130659
NCM26,OUT035,2680.079694
FDX43,OUT049,2694.474382
FDP52,OUT049,3840.533865
DRK49,OUT045,808.8531732
FDE38,OUT013,2564.92672
DRF13,OUT035,2690.459995
FDK41,OUT010,200.686365
FDJ04,OUT027,2972.86427
FDZ44,OUT018,1616.944672
FDS11,OUT013,3659.483304
FDA55,OUT049,3777.34136
NCW53,OUT046,3123.033273
FDB49,OUT027,2706.649406
FDD23,OUT017,3487.532906
NCV42,OUT045,1733.643387
NCZ29,OUT018,1661.874593
FDQ26,OUT013,805.5402639
FDV08,OUT017,779.961334
FDC53,OUT049,1545.690699
FDV58,OUT010,491.7137387
NCP02,OUT019,213.7298115
DRI37,OUT045,969.641518
FDQ12,OUT049,3848.279136
FDE33,OUT046,1310.726418
FDX27,OUT045,1467.704865
FDM22,OUT017,870.2903506
NCH30,OUT019,304.8695064
FDC04,OUT017,3776.152701
FDO38,OUT046,1388.301989
FDV52,OUT027,2888.844849
FDB32,OUT013,1558.950288
FDV43,OUT018,793.1477003
FDI24,OUT018,2596.239193
FDR40,OUT017,1467.417847
FDW02,OUT049,2166.388316
FDE44,OUT049,963.0100742
FDL38,OUT046,1498.654063
NCT54,OUT010,229.1417915
DRJ39,OUT010,513.6776551
FDW55,OUT049,4049.799677
DRF13,OUT019,304.0018544
NCW17,OUT049,2122.849147
FDP13,OUT035,885.1994488
FDS08,OUT018,2540.472686
NCP17,OUT035,1152.541562
NCO53,OUT035,2931.75997
FDH19,OUT045,2668.554223
FDJ04,OUT017,1972.233159
FDG10,OUT049,1019.251831
FDA40,OUT010,191.6718539
FDI53,OUT045,2460.603631
FDU09,OUT010,178.3533194
FDK60,OUT045,1494.791308
FDR43,OUT017,760.7668932
FDW22,OUT017,4125.126217
DRP47,OUT010,538.3242015
DRG48,OUT010,436.9811241
FDA14,OUT035,2525.35305
FDU49,OUT013,1332.147155
FDK28,OUT045,4155.929159
FDT19,OUT046,2859.003124
NCQ42,OUT045,1794.150178
FDD03,OUT045,3669.881325
NCM53,OUT013,1589.799079
NCX53,OUT045,2021.279738
FDV14,OUT027,2551.265936
NCZ54,OUT017,2832.555894
FDB39,OUT013,752.4076886
DRC24,OUT046,2334.541616
FDY36,OUT013,1034.096856
FDN01,OUT035,3284.971796
DRH25,OUT046,907.4364151
FDV08,OUT046,885.6184791
NCP53,OUT049,3920.896247
FDU52,OUT010,390.1294852
NCI42,OUT045,2827.636385
FDZ14,OUT035,1936.254033
FDF11,OUT046,3819.150618
FDQ13,OUT018,1313.172023
FDO32,OUT010,168.1087897
DRJ37,OUT018,2061.56862
FDY43,OUT046,2681.247276
NCT41,OUT017,2504.409265
NCV17,OUT045,1980.275227
FDM04,OUT027,1909.592911
DRB48,OUT018,675.5744677
FDM24,OUT013,2503.681782
FDT37,OUT049,4163.562796
NCO05,OUT010,222.6761868
FDL13,OUT046,3431.931756
FDL15,OUT017,2600.629602
FDB11,OUT018,3107.344333
FDL14,OUT019,361.2497247
FDY10,OUT019,325.3970977
FDJ40,OUT049,1751.227576
NCW18,OUT046,3511.733167
NCY06,OUT013,2187.708192
DRE13,OUT018,1309.219049
FDA26,OUT045,3505.267739
NCE19,OUT010,198.735517
FDE33,OUT035,1504.364924
DRL59,OUT027,1808.677204
FDY07,OUT046,793.4238421
FDF57,OUT018,2477.852887
FDM58,OUT035,1798.800123
FDP26,OUT027,2747.016185
FDY32,OUT046,2693.762196
FDD51,OUT010,156.7088392
FDU22,OUT018,1732.782527
FDZ49,OUT018,3446.6428
NCI42,OUT017,3580.26446
FDT04,OUT027,1609.344534
NCU41,OUT045,2729.192093
FDS56,OUT045,4134.983981
NCN42,OUT017,2708.307392
FDK34,OUT046,3512.709057
FDB03,OUT017,3809.268764
DRJ25,OUT035,923.3829549
FDT25,OUT027,3123.847547
FDN20,OUT013,2784.027641
FDP09,OUT013,3391.498045
FDM20,OUT019,455.8919475
NCG55,OUT046,1917.559865
NCP14,OUT045,1652.283148
NCH06,OUT046,3420.694166
FDV52,OUT013,1764.773133
NCL07,OUT035,808.8402727
DRJ11,OUT027,4700.302338
DRO59,OUT013,1067.137475
FDW15,OUT010,376.8744051
NCQ30,OUT035,2072.158009
NCN54,OUT019,209.0157597
FDY01,OUT027,3005.353679
FDX39,OUT035,3634.461904
FDH53,OUT027,2565.312408
FDA57,OUT035,822.9500986
NCC07,OUT010,244.7557847
FDU28,OUT013,3202.961193
FDK36,OUT010,162.7210622
FDR36,OUT018,743.8810133
NCQ17,OUT035,2584.692197
FDS28,OUT019,160.6186579
FDE08,OUT045,2723.48321
FDU22,OUT046,2034.850293
FDG41,OUT045,1548.564876
FDO31,OUT010,179.6096037
FDM21,OUT019,532.9890169
FDU40,OUT017,2915.421582
FDV36,OUT018,1587.093709
FDT10,OUT027,2029.547641
FDX38,OUT045,771.3493315
NCU30,OUT027,3955.017191
NCV06,OUT049,3449.899253
FDT16,OUT035,4125.825911
NCP41,OUT027,2855.745832
FDZ56,OUT017,2921.347294
FDC22,OUT035,2950.685834
FDU10,OUT035,882.112684
FDS46,OUT045,1752.399916
FDO08,OUT049,2882.96073
NCV42,OUT018,1648.671327
FDP33,OUT035,4063.125137
FDJ12,OUT046,3524.591761
FDH04,OUT045,1461.066322
NCU54,OUT013,3219.610425
FDO36,OUT010,434.0035754
FDT37,OUT027,5848.950608
FDD14,OUT010,512.6758997
FDA16,OUT013,3631.717268
NCS42,OUT019,257.260481
FDP10,OUT019,280.9065808
FDQ28,OUT049,2666.130734
FDK57,OUT010,284.8897125
FDK02,OUT013,2030.087937
FDW47,OUT018,1756.446099
NCC42,OUT018,1667.065825
FDQ37,OUT018,3207.801738
FDL40,OUT046,1502.837381
DRE13,OUT010,196.2895147
FDQ34,OUT027,2953.547337
NCB54,OUT046,2020.717809
FDS48,OUT049,2536.127344
FDO15,OUT045,1130.073879
NCT30,OUT013,768.796419
FDU49,OUT027,2628.401014
FDE21,OUT046,2011.793955
FDS49,OUT019,242.1334008
FDT38,OUT027,2496.675045
FDZ01,OUT045,1514.39849
FDC41,OUT035,1225.979024
DRG13,OUT010,393.209852
NCZ42,OUT018,2849.125293
NCM07,OUT045,1372.199752
NCV17,OUT018,1759.289182
DRK39,OUT035,1413.128183
FDS37,OUT018,1609.151204
FDV12,OUT019,294.5293497
NCG19,OUT018,3502.040438
FDS51,OUT013,832.9161445
NCO14,OUT046,786.5185228
FDC38,OUT046,2081.889523
FDN15,OUT046,2059.489105
NCH42,OUT013,3848.97183
FDQ22,OUT046,733.4420899
FDC05,OUT013,3141.112706
FDZ31,OUT013,3164.012425
DRJ23,OUT049,3228.021032
FDC52,OUT035,2733.310968
DRD12,OUT010,196.6712564
FDV55,OUT017,2656.370428
FDD32,OUT046,1283.374853
FDR01,OUT049,3247.528795
FDY08,OUT019,344.0056
FDQ45,OUT045,2933.878078
DRN11,OUT027,3516.752305
NCS05,OUT018,1697.559541
FDY32,OUT035,2703.183344
NCD31,OUT045,2816.56261
NCE06,OUT049,2928.309134
NCP14,OUT046,1696.862102
NCF18,OUT019,442.0303548
FDF14,OUT018,2324.957925
FDB22,OUT017,2363.934316
NCH54,OUT049,3108.060667
FDU27,OUT035,953.9993284
FDS58,OUT027,4279.974116
NCU29,OUT035,2586.692952
FDJ57,OUT013,3358.837916
FDL56,OUT049,1400.914372
FDH60,OUT035,3238.034224
FDN24,OUT018,883.4118305
FDD02,OUT017,2144.095271
FDP15,OUT017,3857.759082
FDB28,OUT027,5319.601694
DRC49,OUT045,2452.52764
NCG30,OUT018,1756.920329
FDJ14,OUT049,1241.261103
FDL52,OUT045,760.6951391
NCG19,OUT027,5761.71039
NCN41,OUT035,1997.802149
FDW22,OUT013,3721.462661
FDI02,OUT013,1850.167723
FDV51,OUT045,2572.910572
FDV48,OUT046,1307.592501
NCL17,OUT019,304.5980587
FDP46,OUT045,1460.933196
FDU10,OUT045,690.8563815
FDT37,OUT010,532.9431947
FDI27,OUT035,815.1005154
FDN51,OUT046,3845.032316
FDW07,OUT035,1451.629662
FDN45,OUT049,3504.664405
DRN37,OUT027,4196.409416
DRF48,OUT049,3011.695606
FDP38,OUT019,199.3439309
NCX18,OUT027,5197.253655
FDK45,OUT018,1823.606733
FDZ37,OUT049,1295.573307
FDS50,OUT018,3290.632487
NCR54,OUT018,2848.14022
NCS17,OUT035,1690.474563
FDV31,OUT046,2606.530543
DRE27,OUT017,1526.38958
FDN60,OUT013,2579.02456
FDK26,OUT013,3181.926431
FDX37,OUT018,1348.064989
FDW31,OUT046,2940.894473
FDX26,OUT018,2655.556897
DRL49,OUT019,279.6695249
FDU49,OUT017,1411.868494
FDY58,OUT046,3435.221961
FDN03,OUT045,3658.111363
NCV06,OUT010,467.7574365
FDH53,OUT045,1363.549644
FDG31,OUT018,891.162079
NCC06,OUT045,1939.116952
FDS13,OUT049,3962.406196
FDP16,OUT035,4168.727943
FDA35,OUT013,2193.337963
DRP47,OUT018,3552.330628
FDY28,OUT010,502.3339035
FDY20,OUT035,1515.427837
NCH30,OUT017,1812.432699
NCR29,OUT019,182.0109647
NCP05,OUT013,2698.546033
NCF30,OUT019,319.3589475
FDA08,OUT035,2602.956784
FDN51,OUT027,5772.97583
FDH12,OUT046,1733.656229
FDY39,OUT017,3084.956973
NCO53,OUT045,2786.305095
FDB40,OUT046,2611.218189
FDH02,OUT049,1297.257143
FDY11,OUT027,2128.12933
FDQ09,OUT019,319.0364879
FDP16,OUT013,4121.582064
NCF55,OUT018,683.7669285
FDY09,OUT027,4811.324663
FDY39,OUT045,2881.886753
NCU53,OUT049,2630.972441
NCT41,OUT049,2526.501776
FDJ45,OUT046,869.7990892
FDR28,OUT013,2626.077004
FDN08,OUT013,1851.487789
FDJ07,OUT049,1950.548741
FDZ09,OUT027,4071.585895
FDQ14,OUT017,2348.022485
FDY12,OUT027,1890.621255
FDK57,OUT046,1937.703363
FDD20,OUT049,2109.280871
FDS36,OUT018,1505.16519
FDI40,OUT049,1603.949558
FDJ40,OUT045,1702.77878
FDE08,OUT013,2598.000953
DRK01,OUT013,1487.857425
FDC58,OUT049,843.2498219
FDE50,OUT046,3417.61625
FDX48,OUT035,2779.653421
DRM35,OUT018,2608.582877
FDG41,OUT013,1688.36097
FDB52,OUT046,3672.1666
FDV19,OUT045,2786.596245
DRG48,OUT017,2381.847527
FDI26,OUT013,3282.290233
FDU11,OUT019,335.2849132
FDF59,OUT019,290.2116535
FDR07,OUT049,1796.661331
NCE06,OUT017,2307.626432
FDE10,OUT046,2109.982055
NCO55,OUT046,1609.150692
FDZ13,OUT013,852.0280335
FDT50,OUT017,1515.656748
FDH12,OUT010,226.824373
FDD21,OUT045,1762.263189
NCM05,OUT013,4385.791904
FDK04,OUT013,811.3615674
FDN33,OUT017,1713.311849
NCM18,OUT010,199.1317532
DRC25,OUT049,1417.742518
FDT47,OUT017,1812.282256
FDD45,OUT027,2885.00609
NCD07,OUT018,1693.917645
NCY54,OUT010,501.8319277
FDL12,OUT049,1099.0996
FDL02,OUT017,1844.512227
FDC60,OUT035,1666.629815
FDR37,OUT017,3348.604972
FDY16,OUT017,3149.381454
FDU26,OUT045,1896.504634
FDN24,OUT013,902.4414251
FDH44,OUT013,2605.904081
FDE23,OUT010,155.4787332
FDW60,OUT017,2915.913777
FDQ55,OUT049,2029.924442
FDV32,OUT027,2279.910244
FDV03,OUT010,361.1084094
FDY14,OUT010,602.5351155
NCL55,OUT027,4674.169861
DRF25,OUT017,790.5303015
FDX03,OUT046,807.1292834
FDF40,OUT045,3711.75801
FDX24,OUT010,189.4834427
FDA25,OUT049,1685.389004
FDH21,OUT018,2704.303214
FDB47,OUT010,489.9079475
FDT34,OUT019,323.1897155
FDS39,OUT010,311.5576313
NCU05,OUT046,1338.247858
FDE02,OUT049,1458.604994
FDL25,OUT035,1356.837934
FDC50,OUT049,1504.274689
FDZ32,OUT049,1620.199215
FDV14,OUT045,1383.503389
FDR07,OUT045,1603.215492
FDB26,OUT049,895.6699749
NCR50,OUT045,2658.247856
FDP01,OUT018,2499.718933
FDH57,OUT045,1855.470391
FDM60,OUT027,1816.842686
FDA45,OUT017,2753.915696
FDU55,OUT017,4536.541725
FDH40,OUT035,1336.23093
FDG40,OUT019,116.807284
FDT12,OUT049,4021.361345
DRL59,OUT045,848.0925725
FDT47,OUT018,1523.901532
FDI60,OUT017,1144.382125
DRF51,OUT027,1824.216445
NCK31,OUT049,930.9314214
FDB08,OUT045,2422.729722
FDM44,OUT035,1750.262117
FDD46,OUT018,2458.714339
FDR27,OUT019,323.8445212
FDV56,OUT010,222.5419519
FDM02,OUT049,1329.839275
FDU45,OUT018,1752.560662
FDZ10,OUT017,2136.145769
NCK31,OUT010,178.218249
FDR27,OUT035,2001.800119
FDF33,OUT013,1746.440775
FDJ36,OUT046,1659.350384
FDP33,OUT049,4116.325929
FDG17,OUT046,4025.370782
FDG47,OUT027,4977.208677
NCW29,OUT046,2098.517883
DRH59,OUT017,1147.376931
FDR32,OUT017,3759.351592
FDP48,OUT035,3214.738101
FDG17,OUT035,3852.664986
DRJ59,OUT017,777.9338368
FDY48,OUT027,2661.955364
FDB02,OUT046,2934.387838
FDN10,OUT019,304.253112
NCD55,OUT035,832.0470412
FDX34,OUT013,2000.580812
FDZ38,OUT045,2920.526279
DRF37,OUT049,4025.011995
DRL47,OUT019,258.5033474
FDL27,OUT035,1222.561963
NCP53,OUT035,4017.982265
FDT03,OUT019,465.5292027
FDJ28,OUT035,3123.197892
FDF40,OUT018,3310.209192
FDA32,OUT035,3823.950585
NCP02,OUT017,852.4295017
FDZ31,OUT045,3033.559132
NCQ29,OUT013,3865.657884
FDP57,OUT010,258.675277
FDL32,OUT027,3055.871751
DRB01,OUT035,2966.849593
FDJ40,OUT046,1734.897022
FDO24,OUT018,2395.546845
FDO11,OUT018,3360.47006
FDA56,OUT035,2144.745207
FDF02,OUT045,1574.128303
FDA10,OUT013,2093.968745
NCI55,OUT017,2179.434614
FDZ40,OUT010,171.3518141
FDV08,OUT049,860.6976966
FDN48,OUT013,1336.429673
FDU57,OUT017,2545.812738
DRF49,OUT013,1754.146477
FDS02,OUT035,3434.219674
FDS43,OUT046,2890.556941
FDT16,OUT013,4401.439606
FDX19,OUT027,5471.237702
FDK15,OUT046,1584.421595
DRA12,OUT049,2008.331756
FDY35,OUT017,858.9323823
NCU42,OUT013,2911.017285
FDD26,OUT013,3222.903954
FDR11,OUT018,2727.768473
NCP53,OUT045,3906.125416
FDP34,OUT045,2804.317744
NCV41,OUT019,296.9138283
FDN20,OUT018,2488.97028
FDZ16,OUT018,2934.081083
FDZ28,OUT049,1987.117549
NCL55,OUT013,3990.742047
NCJ17,OUT046,1458.931734
FDT37,OUT046,3889.982303
FDV51,OUT049,2627.866298
FDZ28,OUT035,2118.833093
FDN27,OUT013,1750.790852
FDS14,OUT019,361.2807974
FDZ58,OUT045,1763.479185
FDD46,OUT046,2628.246281
FDJ03,OUT035,839.2803305
FDU03,OUT010,556.8662571
FDA33,OUT027,3528.2464
NCW53,OUT035,3116.710667
NCC55,OUT017,672.6147379
FDP52,OUT019,551.5387388
FDE39,OUT049,2064.466351
FDB44,OUT035,3391.155257
FDG59,OUT013,688.2542166
FDI05,OUT013,1131.541827
FDF59,OUT045,1761.164713
FDM39,OUT019,472.4308586
FDB14,OUT013,1544.293248
NCS05,OUT019,308.7965439
DRJ35,OUT045,963.1736921
FDO31,OUT019,234.1753208
FDA31,OUT046,2669.406876
FDX40,OUT049,759.0256062
FDW56,OUT045,2991.321763
FDH09,OUT018,922.2627404
FDA52,OUT019,429.5124014
FDF20,OUT019,436.9468506
FDE40,OUT046,1038.35553
NCU17,OUT046,1926.335831
NCP14,OUT035,1841.661652
FDN25,OUT027,2155.205411
FDU39,OUT049,1047.086219
NCM05,OUT017,4026.118261
FDU07,OUT017,2549.971215
FDF28,OUT049,1961.57366
FDR57,OUT049,2668.875268
FDJ33,OUT013,2018.046125
DRH23,OUT035,1019.844258
FDQ52,OUT046,3869.141937
DRK13,OUT035,3142.491262
FDP09,OUT046,3519.934848
FDR08,OUT027,3046.608345
FDV50,OUT045,1846.281992
FDT13,OUT049,3301.179159
FDJ27,OUT027,2769.208749
FDH21,OUT046,2842.110033
FDW14,OUT027,2595.194938
FDL52,OUT049,838.4513624
FDW28,OUT017,3201.460102
FDL40,OUT049,1551.737185
FDE24,OUT046,2250.181328
FDX35,OUT049,3729.417609
FDP46,OUT017,1466.450738
FDX56,OUT045,3390.477179
FDQ45,OUT049,2977.592873
FDK50,OUT027,4105.305565
FDY26,OUT045,3553.609094
FDQ09,OUT017,1806.921655
FDN39,OUT049,2577.76803
FDP13,OUT017,832.6044473
FDR51,OUT013,2495.367214
FDZ49,OUT010,513.6948164
FDL28,OUT018,3098.935702
FDZ10,OUT035,2143.762803
FDK38,OUT013,2410.839962
DRL49,OUT027,3036.430801
FDR15,OUT013,2316.052585
FDQ24,OUT035,4262.693386
FDD56,OUT013,3093.957968
NCR42,OUT046,698.8219524
FDH52,OUT045,1025.059199
FDH57,OUT019,282.672322
FDR15,OUT010,394.6239504
FDJ34,OUT035,1983.359403
FDW37,OUT035,1611.917318
FDQ23,OUT018,1475.325207
FDP34,OUT013,2867.423668
FDE04,OUT027,4597.726314
FDC48,OUT045,1389.162995
FDA47,OUT019,413.6633901
FDI35,OUT018,2674.9709
NCV05,OUT013,2406.285057
FDR28,OUT045,2679.952839
FDH31,OUT017,1552.15238
FDP59,OUT019,284.7812436
FDS19,OUT018,1066.710798
FDM60,OUT045,737.4536815
FDJ44,OUT018,2608.194853
DRH51,OUT017,1325.350865
DRC25,OUT017,1530.500941
DRE25,OUT013,1489.258042
NCX05,OUT049,1978.362312
FDR11,OUT017,2537.115487
DRP47,OUT045,3688.212964
DRC49,OUT019,310.0769284
FDQ47,OUT027,1925.789047
FDL20,OUT013,1650.608278
FDM34,OUT035,2038.345034
NCN55,OUT013,3852.845333
FDD41,OUT035,1640.266172
FDE52,OUT049,1348.708978
NCT18,OUT019,366.6039932
FDJ32,OUT018,891.5634636
FDE16,OUT046,3610.138653
FDZ09,OUT045,2769.896332
DRZ11,OUT046,1908.516037
FDK41,OUT049,1278.201897
